epoch,train_loss,train_acc,val_loss,val_acc
0,0.6942335414099814,0.5084328743204095,1.3715780914937696,0.5154275092936803
1,0.6903422011941822,0.5306956625262907,1.1655381151734674,0.533085501858736
2,0.6867230719116133,0.5372435414103734,1.063357893330457,0.5492565055762082
3,0.6821093338395133,0.5452200484146196,0.8719700471176091,0.554089219330855
4,0.6792685082418665,0.5491090916306203,0.8626361592994747,0.5381040892193308
5,0.6769503395115664,0.5560538116591929,0.8700244140890895,0.525092936802974
6,0.6749862915065687,0.5633953728322553,0.7712258490044831,0.579182156133829
7,0.6738618226523326,0.5627207428866224,0.802102148931709,0.5721189591078067
8,0.6706851058199926,0.5709353545775626,0.7788122462960424,0.5780669144981413
9,0.6712425314835485,0.5705781975475217,0.7733707837012621,0.583457249070632
10,0.6682029941360358,0.575618080082543,0.7594305778967847,0.5767657992565056
11,0.6677966004398268,0.5780784951783801,0.7388155869834928,0.5905204460966543
12,0.6667669583395653,0.5743085043057264,0.7323512373360559,0.5788104089219331
13,0.6633644627435559,0.578118179292829,0.7608541548030527,0.5990706319702602
14,0.6573377033780674,0.5888725743085043,0.7349063691153402,0.6239776951672863
15,0.6522453806273223,0.6014127544743839,0.7482761788988646,0.6373605947955391
16,0.6482627888016289,0.6145878804714473,0.7365486494227413,0.5985130111524164
17,0.6369784412725927,0.6270883765228779,0.6847774972259777,0.6630111524163569
18,0.6294659070935346,0.6329616254613278,0.7017254012667999,0.6782527881040892
19,0.6210621666484678,0.6449859121393706,0.6748334874450939,0.6758364312267658
20,0.6160130342704996,0.6482796936386365,0.6845983598312038,0.6812267657992565
21,0.6117007606450071,0.6516131592523513,0.7005559378397066,0.6775092936802974
22,0.6091515686230611,0.6574864081908012,0.6686793862222296,0.6788104089219331
23,0.601350046013515,0.6632009206714552,0.6766576144331893,0.6899628252788104
24,0.5971320252203699,0.6685582761220683,0.6712329151462002,0.6869888475836431
25,0.594103356605859,0.6712964800190484,0.6873273882280938,0.6983271375464684
26,0.5940556557574853,0.672447319338069,0.6731834174088829,0.704089219330855
27,0.5848854325598266,0.6820508750347236,0.679103145280292,0.7076208178438662
28,0.5885094244997513,0.6766141513552125,0.6753878900995928,0.7139405204460967
29,0.5805871005968999,0.6847890789317036,0.6706992235325526,0.7156133828996283
30,0.5792442074962679,0.6843922377872138,0.6501585451643707,0.7156133828996283
31,0.5758764353122203,0.6847890789317036,0.6497415687958104,0.7226765799256506
32,0.5730545847927253,0.6941545299416644,0.6463923683840103,0.7171003717472119
33,0.5740835505542417,0.6875669669431327,0.6436680441895382,0.7211895910780669
34,0.5690376393610451,0.6931624270804397,0.6617618138462195,0.7297397769516729
35,0.5644492385578035,0.6995118853922775,0.6576618900086357,0.7204460966542751
36,0.5640947156902497,0.7001468312234612,0.6520089828835101,0.7228624535315985
37,0.5563519122031739,0.7078852335410135,0.651310802525304,0.7182156133828996
38,0.5618978630997202,0.7018135640303187,0.6463183220434366,0.7315985130111524
39,0.5558461498488024,0.7098297551490138,0.642697410822801,0.7284386617100371
40,0.556543519881171,0.7056232390174213,0.6448750454697024,0.7299256505576208
41,0.5518112369449005,0.7078852335410135,0.6409830460761117,0.7330855018587361
42,0.5517084085321063,0.7098297551490138,0.6290490652991937,0.7314126394052045
43,0.5478736175800943,0.7101869121790547,0.6242749585094948,0.7369888475836431
44,0.544103434243178,0.718004682725505,0.6261630757147495,0.7382899628252788
45,0.5507345822861958,0.7082820746855034,0.6239854334012284,0.7360594795539034
46,0.5474675803393276,0.7151474264851779,0.6205310138627942,0.7509293680297398
47,0.5432876671101842,0.7194729949601175,0.6267084225402889,0.7366171003717472
48,0.5456481256763343,0.7148299535695861,0.6152855889061569,0.7503717472118959
49,0.5423560488950178,0.7189571014722806,0.6143789550628804,0.7449814126394052
50,0.5457799945612849,0.7143934283106472,0.6258455697931765,0.7403345724907063
51,0.5403300475348071,0.720663518393587,0.6151556812697627,0.7494423791821562
52,0.5391203941881354,0.7212984642247708,0.6175898981803412,0.7477695167286246
53,0.5434358107483932,0.7209413071947299,0.614165469173162,0.7462825278810409
54,0.5399248728594804,0.723838247549506,0.6172128160646857,0.7420074349442379
55,0.5409852498149509,0.7200682566768523,0.6160735620441933,0.7511152416356878
56,0.5404287844064272,0.7188380491289337,0.6109667358345259,0.7473977695167286
57,0.539231673109955,0.7226080400015874,0.6085374913251089,0.7466542750929368
58,0.5378591901230328,0.7255049803563633,0.6138546664918666,0.7442379182156134
59,0.5415090810753367,0.7188380491289337,0.6058243669541795,0.7505576208178438
60,0.5676881841520973,0.703599349180523,0.6369584423901866,0.7237918215613383
61,0.5680087310106016,0.7051073455295845,0.6207077378234013,0.7280669144981413
62,0.5666959093231235,0.7016151434580737,0.6443278005132002,0.7254646840148699
63,0.5646296197992896,0.7087582840588912,0.641807223961699,0.737732342007435
64,0.5630037282702282,0.7079646017699115,0.662147461481697,0.7328996282527881
65,0.5607859834953008,0.7087582840588912,0.6242168197844551,0.7384758364312267
66,0.5602532756056278,0.7125679590459939,0.6222606029209151,0.7479553903345725
67,0.5590115054534172,0.7126076431604429,0.6243327852518585,0.7418215613382899
68,0.5568929642514528,0.7118933291003611,0.6448755290428502,0.7340148698884759
69,0.5516405533337351,0.7171316322076273,0.6271374802607143,0.7386617100371747
70,0.5500755833490246,0.717845946267709,0.6119108563018998,0.75
71,0.5505417705262978,0.7174887892376681,0.6411766255655253,0.7342007434944238
72,0.5448043206092065,0.7194729949601175,0.6296210832755362,0.733271375464684
73,0.5429129155002875,0.7228858288027302,0.6036967464982356,0.7578066914498142
74,0.5400325772045228,0.7252668756696694,0.6129327257326544,0.7438661710037174
75,0.542283708787509,0.7261002420730981,0.6055316788556407,0.7568773234200743
76,0.5341428655582636,0.729354339457915,0.5977707446286227,0.770817843866171
77,0.5362917215085877,0.7319338068970991,0.6034416554142551,0.7719330855018587
78,0.5322127152366687,0.732171911583793,0.5913993667935793,0.7836431226765799
79,0.5284220775598802,0.737926108178896,0.6305345624796077,0.7366171003717472
80,0.5255589710955088,0.7443152506051828,0.595288806644071,0.7815985130111525
81,0.5225458240448521,0.7441565141473868,0.6233436334088832,0.7490706319702602
82,0.5199252199665242,0.7449501964363665,0.597876169557465,0.7665427509293681
83,0.517814538654337,0.749037660224612,0.5855956888110221,0.7853159851301115
84,0.5143837617889879,0.7517361800071432,0.6032895414802665,0.7775092936802974
85,0.5093976506197513,0.755109329735307,0.5934109686918861,0.7849442379182157
86,0.5079249733595679,0.7557442755664907,0.6147313477381454,0.7739776951672862
87,0.5073707939934005,0.7561808008254296,0.5817693498498002,0.8065055762081784
88,0.5031058513346662,0.7601095281558792,0.6115948307913032,0.7869888475836431
89,0.5002310108109779,0.7641969919441247,0.577229523570121,0.8061338289962825
90,0.4978259626946171,0.7662208817810231,0.5959745356141413,0.7881040892193308
91,0.4941939521335103,0.7657843565220842,0.6116576959652529,0.7786245353159851
92,0.49533087000023895,0.7660224612087781,0.5832703726885488,0.7858736059479554
93,0.49351293930244927,0.7705861343704116,0.6257055914534955,0.778996282527881
94,0.48669059816653354,0.7714591848882892,0.574572232088635,0.8156133828996283
95,0.4823762155350695,0.7742370728997182,0.5611860312050603,0.8102230483271375
96,0.48464041513386114,0.7710226596293503,0.5727454198780556,0.8026022304832714
97,0.47912201968016965,0.7764196991944124,0.5738695960505744,0.8109665427509294
98,0.47824042226154795,0.7760625421643716,0.5416227668634578,0.821003717472119
99,0.47755934886142687,0.7781658002301679,0.573557969407078,0.8141263940520446
100,0.46703208022311254,0.7819754752172705,0.5689925315211697,0.816728624535316
101,0.4737239766317576,0.780626215326005,0.5555313208732463,0.8243494423791822
102,0.46743320970592767,0.7874915671256796,0.5580667087136592,0.8184014869888476
103,0.465074611440074,0.7867772530655979,0.558904672998478,0.808364312267658
104,0.46196458709950977,0.7880471447279654,0.5762581990553987,0.8026022304832714
105,0.4611760458251849,0.7906266121671495,0.5396127314815734,0.8276951672862454
106,0.45651524846777697,0.7916187150283741,0.5481053268156088,0.8185873605947955
107,0.45142671431835535,0.7944362871542522,0.5609011418757386,0.821003717472119
108,0.45391903131216915,0.7938410254375173,0.5497583885618302,0.84182156133829
109,0.45289030156764887,0.7956664947021708,0.537611823011065,0.8269516728624535
110,0.4528297511718902,0.7939600777808643,0.5387488050974878,0.8382899628252788
111,0.44978412974455634,0.7959839676177626,0.5581471773771548,0.8157992565055762
112,0.4477545486072901,0.7966982816778444,0.5467046738557213,0.8297397769516729
113,0.4419461231735455,0.8001904837493551,0.55815115830269,0.8243494423791822
114,0.4433743851590278,0.8044763681098456,0.5574069179123662,0.8193308550185874
115,0.4365086351251844,0.8059446803444581,0.5234852883009219,0.8475836431226765
116,0.44029741153726115,0.8010238501527839,0.53250873354731,0.8338289962825279
117,0.43822420986019417,0.8040795269653558,0.5455325090752215,0.8241635687732342
118,0.4353380769037353,0.8076114131513156,0.5336761832680401,0.833457249070632
119,0.43986331800065065,0.8029683717607842,0.5340378419174138,0.833271375464684
120,0.4337391958661794,0.8043573157664987,0.5212323052289317,0.8520446096654275
121,0.4268491093806809,0.8132465574030715,0.5193499936490253,0.8447955390334573
122,0.42589268061866614,0.8139211873487043,0.507756948205175,0.8539033457249071
123,0.42562452662112144,0.8126909798007858,0.5315220458800022,0.8384758364312268
124,0.4232212241152821,0.8153498154688679,0.5174318104871587,0.8503717472118959
125,0.4243816235646379,0.8128100321441327,0.529962594092557,0.850185873605948
126,0.42082080152358503,0.8137227667764594,0.54186389627953,0.8310408921933086
127,0.4192600952943569,0.8159053930711536,0.5234086213945013,0.8514869888475837
128,0.4139564377893954,0.8184848605103378,0.515986741519772,0.8518587360594796
129,0.4126497508986347,0.8180483352513989,0.5184141768398781,0.8553903345724907
130,0.4134747214085862,0.8170959165046232,0.5053714092779337,0.8572490706319703
131,0.41155612353367854,0.8239215841898488,0.5221656865346831,0.8533457249070632
132,0.41124461740633556,0.820627802690583,0.5155032926332552,0.8529739776951673
133,0.41029892704889254,0.8211040120639708,0.5262031848102697,0.8436802973977695
134,0.40287062953117536,0.8249930552799715,0.5129440841178469,0.8509293680297397
135,0.40858367503370124,0.823405690702012,0.5139260308893197,0.8598513011152417
136,0.4046992648979129,0.8226913766419303,0.506512683873726,0.8537174721189591
137,0.3985702389766117,0.828882098495972,0.5287347326048245,0.8433085501858736
138,0.3994578271347859,0.8242390571054407,0.5095300621259611,0.8589219330855019
139,0.4029982998059486,0.8270169451168697,0.5030093165135295,0.8607806691449814
140,0.3958509917640444,0.8295567284416048,0.5046660753874087,0.8626394052044609
141,0.39664905624189956,0.8277709432914004,0.5056637364913983,0.8598513011152417
142,0.3942124613461458,0.8309456724473193,0.49704070541052126,0.86635687732342
143,0.39060599300159415,0.8332870351998095,0.4877828012833365,0.8691449814126394
144,0.38751237521770643,0.8330092463986666,0.487567447796187,0.8641263940520446
145,0.39366671760675265,0.8320965117663399,0.4927990748536631,0.8698884758364313
146,0.3881309314957125,0.8341997698321362,0.4952260789153301,0.8643122676579925
147,0.3879157186008347,0.8366601849279733,0.5031055828009396,0.8607806691449814
148,0.38910895916940597,0.8327711417119728,0.5005152261833276,0.8611524163568773
149,0.3878192298568142,0.8336441922298504,0.4891164809354619,0.8674721189591078
