epoch,train_loss,train_acc,val_loss,val_acc
0,0.6951597068212965,0.49984126984126986,0.7457716041141086,0.49962962962962965
1,0.6910544024960039,0.5232142857142857,0.8346271352414731,0.49592592592592594
2,0.6458026058782781,0.6378174603174603,0.6987569540518301,0.7257407407407407
3,0.6085853994951635,0.6772619047619047,0.6289540629916721,0.757962962962963
4,0.5725952822544853,0.7086507936507936,0.620460122426351,0.7566666666666667
5,0.5476277859758605,0.7308333333333333,0.6098312418549149,0.7868518518518518
6,0.5308316223663727,0.7426190476190476,0.7928595325681899,0.6385185185185185
7,0.5177021130616895,0.7521428571428571,0.5477570554062172,0.8112962962962963
8,0.49805283860355465,0.7643650793650794,0.5467837707201639,0.8103703703703704
9,0.49688776624081704,0.7649603174603175,0.5012735863085146,0.8325925925925926
10,0.48342830411673804,0.7755952380952381,0.5224291023501644,0.8198148148148148
11,0.4713537022471428,0.7801587301587302,0.5092938590491259,0.8335185185185185
12,0.45792069976326777,0.788531746031746,0.5638485802544488,0.7942592592592592
13,0.4564945039901939,0.7882936507936508,0.4756676808551506,0.8501851851851852
14,0.43860392881377697,0.7993253968253968,0.5362887732187906,0.827962962962963
15,0.43092885658825714,0.8065476190476191,0.5227307365558765,0.8348148148148148
16,0.4233952449057913,0.8099603174603175,0.5604711622220498,0.797037037037037
17,0.4127853686358723,0.8143253968253968,0.5386122717680755,0.8364814814814815
18,0.4112347264391214,0.8191269841269841,0.4588516977098253,0.8788888888888889
19,0.40235138827282463,0.8209126984126984,0.4549967661610356,0.8742592592592593
20,0.3932178223193599,0.8280952380952381,0.4985891913484644,0.8522222222222222
21,0.3822192048965977,0.8329761904761904,0.4438935014053627,0.8737037037037036
22,0.3726408198702759,0.837936507936508,0.4774567692368119,0.8453703703703703
23,0.3734241978922471,0.836031746031746,0.4286574799043161,0.8931481481481481
24,0.36200415678700515,0.8472619047619048,0.43679290109210545,0.8748148148148148
25,0.35271400831601946,0.849484126984127,0.4146063059347647,0.8933333333333333
26,0.34576126338375096,0.8504761904761905,0.4103717390254692,0.8985185185185185
27,0.340142270408306,0.8562301587301587,0.40931954772384077,0.8953703703703704
28,0.3340993366454761,0.8585714285714285,0.4248240335782369,0.8909259259259259
29,0.3319565776432983,0.8576984126984127,0.41025044701717517,0.9020370370370371
30,0.32569682627424673,0.8617460317460317,0.4101688442848347,0.9
31,0.32356342702612356,0.863531746031746,0.39556362748146057,0.899074074074074
32,0.3128225424889532,0.868015873015873,0.3607265816352985,0.9120370370370371
33,0.30331631988135693,0.8717063492063492,0.39675173759460447,0.9020370370370371
34,0.30672039716565974,0.8686111111111111,0.383973458343082,0.91
35,0.3045249334843782,0.8715873015873016,0.38192278923811734,0.9075925925925926
36,0.2984260609704377,0.8746031746031746,0.37182434267467923,0.9168518518518518
37,0.2946783576614512,0.8746428571428572,0.3691148037380642,0.9146296296296297
38,0.2894868908856575,0.8782539682539683,0.35863452271178914,0.9192592592592592
39,0.28383144906480906,0.8821428571428571,0.366095433500078,0.917037037037037
40,0.2811705916741778,0.8821428571428571,0.35391195429695976,0.9187037037037037
41,0.2825080691671311,0.8836111111111111,0.3506102744738261,0.9235185185185185
42,0.2799729137317405,0.883968253968254,0.3519172798704218,0.9205555555555556
43,0.2801096808014031,0.8848015873015873,0.3548864027305886,0.9227777777777778
44,0.2741855605302123,0.8866269841269842,0.34441013945473564,0.9251851851851852
45,0.2712173942088854,0.8871428571428571,0.34400353617138335,0.9242592592592592
46,0.2731718243416493,0.8883730158730159,0.3486534987997126,0.9233333333333333
47,0.27635407934750095,0.8875396825396825,0.3519319446881612,0.9214814814814815
48,0.2691138594359311,0.8875,0.3537489978472392,0.9222222222222223
49,0.27512723236311665,0.8857142857142857,0.3436309186617533,0.924074074074074
